date,instrument,instrument_type,value,value_stressed
2019-07-30,IN1520190101RPF,D,6.543680444461,6.543680444461
2019-07-29,IN1520190101RPF,D,7.228660011820,7.228660011820
2019-07-26,IN1520190101RPF,D,6.511559084196,6.511559084196
2019-07-25,IN1520190101RPF,D,7.048521785737,7.048521785737
2019-07-24,IN1520190101RPF,D,6.992799654745,6.992799654745
2019-07-23,IN1520190101RPF,D,7.338937003223,7.338937003223
2019-07-22,IN1520190101RPF,D,6.811854176071,6.811854176071
2019-07-19,IN1520190101RPF,D,7.089352811952,7.089352811952
2019-07-18,IN1520190101RPF,D,7.104133348603,7.104133348603
2019-07-17,IN1520190101RPF,D,6.998555719298,6.998555719298
2019-07-16,IN1520190101RPF,D,6.908366354996,6.908366354996
2019-07-15,IN1520190101RPF,D,6.610753872670,6.610753872670
2019-07-12,IN1520190101RPF,D,7.392795983737,7.392795983737
2019-07-11,IN1520190101RPF,D,6.699949500279,6.699949500279
2019-07-10,IN1520190101RPF,D,6.985750757134,6.985750757134
2019-07-09,IN1520190101RPF,D,7.374655752502,7.374655752502
2019-07-08,IN1520190101RPF,D,6.604846454149,6.604846454149
2019-07-05,IN1520190101RPF,D,6.606222949114,6.606222949114
2019-07-04,IN1520190101RPF,D,6.956656817563,6.956656817563
2019-07-03,IN1520190101RPF,D,7.384479999208,7.384479999208
2019-07-02,IN1520190101RPF,D,7.127392536280,7.127392536280
2019-07-01,IN1520190101RPF,D,6.604825464852,6.604825464852
2019-06-28,IN1520190101RPF,D,6.659123946611,6.659123946611
2019-06-27,IN1520190101RPF,D,6.884654211993,6.884654211993
2019-06-26,IN1520190101RPF,D,6.944684209756,6.944684209756
2019-06-25,IN1520190101RPF,D,6.606083720333,6.606083720333
2019-06-24,IN1520190101RPF,D,7.264874647465,7.264874647465
2019-06-21,IN1520190101RPF,D,6.639573724928,6.639573724928
2019-06-20,IN1520190101RPF,D,6.975866081726,6.975866081726
2019-06-19,IN1520190101RPF,D,6.673100292411,6.673100292411
2019-06-18,IN1520190101RPF,D,6.655427489241,6.655427489241
2019-06-17,IN1520190101RPF,D,6.541055717704,6.541055717704
2019-06-14,IN1520190101RPF,D,6.766239714218,6.766239714218
2019-06-13,IN1520190101RPF,D,6.902022539637,6.902022539637
2019-06-12,IN1520190101RPF,D,7.312667264217,7.312667264217
2019-06-11,IN1520190101RPF,D,6.771406451375,6.771406451375
2019-06-10,IN1520190101RPF,D,7.287285759128,7.287285759128
2019-06-07,IN1520190101RPF,D,6.968920519029,6.968920519029
2019-06-06,IN1520190101RPF,D,7.331515814224,7.331515814224
2019-06-04,IN1520190101RPF,D,7.348761428482,7.348761428482
2019-06-03,IN1520190101RPF,D,7.139007055241,7.139007055241
2019-05-31,IN1520190101RPF,D,7.192941393716,7.192941393716
2019-05-30,IN1520190101RPF,D,7.130526310066,7.130526310066
2019-05-29,IN1520190101RPF,D,7.129195964135,7.129195964135
2019-05-28,IN1520190101RPF,D,6.807891498618,6.807891498618
2019-05-27,IN1520190101RPF,D,7.183053551308,7.183053551308
2019-05-24,IN1520190101RPF,D,6.562626816837,6.562626816837
2019-05-23,IN1520190101RPF,D,7.163908388081,7.163908388081
2019-05-22,IN1520190101RPF,D,7.429128764206,7.429128764206
2019-05-21,IN1520190101RPF,D,7.066202577839,7.066202577839
2019-05-20,IN1520190101RPF,D,7.431958557271,7.431958557271
2019-05-17,IN1520190101RPF,D,7.461570397160,7.461570397160
2019-05-16,IN1520190101RPF,D,6.908681839467,6.908681839467
2019-05-15,IN1520190101RPF,D,7.354448747420,7.354448747420
2019-05-14,IN1520190101RPF,D,6.757566543253,6.757566543253
2019-05-13,IN1520190101RPF,D,7.348742849081,7.348742849081
2019-05-10,IN1520190101RPF,D,7.130711936726,7.130711936726
2019-05-09,IN1520190101RPF,D,6.860068210002,6.860068210002
2019-05-08,IN1520190101RPF,D,7.433261761266,7.433261761266
2019-05-07,IN1520190101RPF,D,7.283180155569,7.283180155569
2019-05-06,IN1520190101RPF,D,6.746375614801,6.746375614801
2019-05-03,IN1520190101RPF,D,7.491313794646,7.491313794646
2019-05-02,IN1520190101RPF,D,7.373731553751,7.373731553751
2019-04-30,IN1520190101RPF,D,6.946054110634,6.946054110634
2019-04-26,IN1520190101RPF,D,6.624600092296,6.624600092296
2019-04-25,IN1520190101RPF,D,7.259335407183,7.259335407183
2019-04-24,IN1520190101RPF,D,6.548247292714,6.548247292714
2019-04-23,IN1520190101RPF,D,6.960904099879,6.960904099879
2019-04-22,IN1520190101RPF,D,7.482644970817,7.482644970817
2019-04-18,IN1520190101RPF,D,6.821401380828,6.821401380828
2019-04-16,IN1520190101RPF,D,7.261514345223,7.261514345223
2019-04-15,IN1520190101RPF,D,6.755330601305,6.755330601305
2019-04-12,IN1520190101RPF,D,7.433999886793,7.433999886793
2019-04-11,IN1520190101RPF,D,7.139149233162,7.139149233162
2019-04-10,IN1520190101RPF,D,7.232251982286,7.232251982286
2019-04-09,IN1520190101RPF,D,7.364693307778,7.364693307778
2019-04-08,IN1520190101RPF,D,6.932535542569,6.932535542569
2019-04-05,IN1520190101RPF,D,6.764342494165,6.764342494165
2019-04-04,IN1520190101RPF,D,6.973085383823,6.973085383823
2019-04-03,IN1520190101RPF,D,6.591883812241,6.591883812241
2019-04-02,IN1520190101RPF,D,7.388841919919,7.388841919919
2019-04-01,IN1520190101RPF,D,7.377256834681,7.377256834681
2019-03-28,IN1520190101RPF,D,6.654806229794,6.654806229794
2019-03-27,IN1520190101RPF,D,6.703509813909,6.703509813909
2019-03-26,IN1520190101RPF,D,7.014357946195,7.014357946195
2019-03-25,IN1520190101RPF,D,7.416717532522,7.416717532522
2019-03-22,IN1520190101RPF,D,7.312269073553,7.312269073553
2019-03-20,IN1520190101RPF,D,7.385860125712,7.385860125712
2019-03-19,IN1520190101RPF,D,7.308643486666,7.308643486666
2019-03-18,IN1520190101RPF,D,6.977960411399,6.977960411399
2019-03-15,IN1520190101RPF,D,6.572058772158,6.572058772158
2019-03-14,IN1520190101RPF,D,7.086461935303,7.086461935303
2019-03-13,IN1520190101RPF,D,6.833980378956,6.833980378956
2019-03-12,IN1520190101RPF,D,7.484842894425,7.484842894425
2019-03-11,IN1520190101RPF,D,6.886272756736,6.886272756736
2019-03-08,IN1520190101RPF,D,6.623751110455,6.623751110455
2019-03-07,IN1520190101RPF,D,7.262930724425,7.262930724425
2019-03-06,IN1520190101RPF,D,6.973254396869,6.973254396869
2019-03-05,IN1520190101RPF,D,6.546210182391,6.546210182391
2019-03-01,IN1520190101RPF,D,6.524134892122,6.524134892122
2019-02-28,IN1520190101RPF,D,6.587207906532,6.587207906532
2019-02-27,IN1520190101RPF,D,7.127865166685,7.127865166685
2019-02-26,IN1520190101RPF,D,7.210729844818,7.210729844818
2019-02-25,IN1520190101RPF,D,6.870583532252,6.870583532252
2019-02-22,IN1520190101RPF,D,6.673116613847,6.673116613847
2019-02-21,IN1520190101RPF,D,6.617051418002,6.617051418002
2019-02-20,IN1520190101RPF,D,6.672096353059,6.672096353059
2019-02-19,IN1520190101RPF,D,7.205426063738,7.205426063738
2019-02-18,IN1520190101RPF,D,7.172008158856,7.172008158856
2019-02-15,IN1520190101RPF,D,6.741934660886,6.741934660886
2019-02-14,IN1520190101RPF,D,6.540688122475,6.540688122475
2019-02-12,IN1520190101RPF,D,7.235560216744,7.235560216744
2019-02-11,IN1520190101RPF,D,6.879189311627,6.879189311627
2019-02-08,IN1520190101RPF,D,7.326079148951,7.326079148951
2019-02-07,IN1520190101RPF,D,7.121421633569,7.121421633569
2019-02-06,IN1520190101RPF,D,6.803444683708,6.803444683708
2019-02-05,IN1520190101RPF,D,7.354493199505,7.354493199505
2019-02-04,IN1520190101RPF,D,7.199498113385,7.199498113385
2019-02-01,IN1520190101RPF,D,7.266572112246,7.266572112246
2019-01-31,IN1520190101RPF,D,7.320760019502,7.320760019502
2019-01-30,IN1520190101RPF,D,6.619106382212,6.619106382212
2019-01-29,IN1520190101RPF,D,6.541165193642,6.541165193642
2019-01-28,IN1520190101RPF,D,7.299966672081,7.299966672081
2019-01-25,IN1520190101RPF,D,7.187679353494,7.187679353494
2019-01-24,IN1520190101RPF,D,6.913387732385,6.913387732385
2019-01-23,IN1520190101RPF,D,7.009201827621,7.009201827621
2019-01-22,IN1520190101RPF,D,6.969129126809,6.969129126809
2019-01-21,IN1520190101RPF,D,6.723833226741,6.723833226741
2019-01-18,IN1520190101RPF,D,7.036342603853,7.036342603853
2019-01-17,IN1520190101RPF,D,6.988801297501,6.988801297501
2019-01-16,IN1520190101RPF,D,6.850187387173,6.850187387173
2019-01-15,IN1520190101RPF,D,6.895926225794,6.895926225794
2019-01-14,IN1520190101RPF,D,6.872842988491,6.872842988491
2019-01-11,IN1520190101RPF,D,6.771054434174,6.771054434174
2019-01-10,IN1520190101RPF,D,7.363903094836,7.363903094836
2019-01-09,IN1520190101RPF,D,7.144277585727,7.144277585727
2019-01-08,IN1520190101RPF,D,6.760292548755,6.760292548755
2019-01-07,IN1520190101RPF,D,7.271188867629,7.271188867629
2019-01-04,IN1520190101RPF,D,7.189944869247,7.189944869247
2019-01-03,IN1520190101RPF,D,6.620098483397,6.620098483397
2019-01-02,IN1520190101RPF,D,6.911964426307,6.911964426307
2019-01-01,IN1520190101RPF,D,7.167105799751,7.167105799751
2018-12-31,IN1520190101RPF,D,7.367560787506,7.367560787506
2018-12-28,IN1520190101RPF,D,7.315724475381,7.315724475381
2018-12-27,IN1520190101RPF,D,6.709526443219,6.709526443219
2018-12-26,IN1520190101RPF,D,7.026887447115,7.026887447115
2018-12-24,IN1520190101RPF,D,6.887467016556,6.887467016556
2018-12-21,IN1520190101RPF,D,7.388614690529,7.388614690529
2018-12-20,IN1520190101RPF,D,7.338407499396,7.338407499396
2018-12-19,IN1520190101RPF,D,6.958723786996,6.958723786996
2019-12-31,IN3420110097SGS,D,5.862669953051,5.862669953051
2019-12-30,IN3420110097SGS,D,5.870378962995,5.870378962995
2019-12-27,IN3420110097SGS,D,5.937139737944,5.937139737944
2019-12-26,IN3420110097SGS,D,5.503181697567,5.503181697567
2019-12-24,IN3420110097SGS,D,6.046752258983,6.046752258983
2019-12-23,IN3420110097SGS,D,6.138410246617,6.138410246617
2019-12-20,IN3420110097SGS,D,5.723738673865,5.723738673865
2019-12-19,IN3420110097SGS,D,5.641670029157,5.641670029157
2019-12-18,IN3420110097SGS,D,5.774100279349,5.774100279349
2019-12-17,IN3420110097SGS,D,5.994543413476,5.994543413476
2019-12-16,IN3420110097SGS,D,5.682926766416,5.682926766416
2019-12-13,IN3420110097SGS,D,6.246258465230,6.246258465230
2019-12-12,IN3420110097SGS,D,6.018610232630,6.018610232630
2019-12-11,IN3420110097SGS,D,5.765052165959,5.765052165959
2019-12-10,IN3420110097SGS,D,6.201015865379,6.201015865379
2019-12-09,IN3420110097SGS,D,5.514521085029,5.514521085029
2019-12-06,IN3420110097SGS,D,6.117275444930,6.117275444930
2019-12-05,IN3420110097SGS,D,5.741250622317,5.741250622317
2019-12-04,IN3420110097SGS,D,5.540713132765,5.540713132765
2019-12-03,IN3420110097SGS,D,5.449228768850,5.449228768850
2019-12-02,IN3420110097SGS,D,5.957176135081,5.957176135081
2019-11-29,IN3420110097SGS,D,6.259000301818,6.259000301818
2019-11-28,IN3420110097SGS,D,6.080248886333,6.080248886333
2019-11-27,IN3420110097SGS,D,5.610746552426,5.610746552426
2019-11-26,IN3420110097SGS,D,5.883279557971,5.883279557971
2019-11-25,IN3420110097SGS,D,6.067502374557,6.067502374557
2019-11-22,IN3420110097SGS,D,6.016044910795,6.016044910795
2019-11-21,IN3420110097SGS,D,5.550648102536,5.550648102536
2019-11-20,IN3420110097SGS,D,5.758800439509,5.758800439509
2019-11-19,IN3420110097SGS,D,5.986906738004,5.986906738004
2019-11-18,IN3420110097SGS,D,6.133162088164,6.133162088164
2019-11-15,IN3420110097SGS,D,5.503430656688,5.503430656688
2019-11-14,IN3420110097SGS,D,5.880776703802,5.880776703802
2019-11-13,IN3420110097SGS,D,6.228620379777,6.228620379777
2019-11-11,IN3420110097SGS,D,6.237410695735,6.237410695735
2019-11-08,IN3420110097SGS,D,5.975628538835,5.975628538835
2019-11-07,IN3420110097SGS,D,6.016984907446,6.016984907446
2019-11-06,IN3420110097SGS,D,5.451551277165,5.451551277165
2019-11-05,IN3420110097SGS,D,5.485200129756,5.485200129756
2019-11-04,IN3420110097SGS,D,6.153505809946,6.153505809946
2019-11-01,IN3420110097SGS,D,5.934750007181,5.934750007181
2019-10-31,IN3420110097SGS,D,5.775843723375,5.775843723375
2019-10-30,IN3420110097SGS,D,6.123175059295,6.123175059295
2019-10-29,IN3420110097SGS,D,6.188220870943,6.188220870943
2019-10-28,IN3420110097SGS,D,5.995331304064,5.995331304064
2019-10-25,IN3420110097SGS,D,5.666912642370,5.666912642370
2019-10-24,IN3420110097SGS,D,5.734862463562,5.734862463562
2019-10-23,IN3420110097SGS,D,5.682005285625,5.682005285625
2019-10-22,IN3420110097SGS,D,5.728197936308,5.728197936308
2019-10-18,IN3420110097SGS,D,6.260287133756,6.260287133756
2019-10-17,IN3420110097SGS,D,6.195003098552,6.195003098552
2019-10-16,IN3420110097SGS,D,5.829262060527,5.829262060527
2019-10-15,IN3420110097SGS,D,5.587600963531,5.587600963531
2019-10-14,IN3420110097SGS,D,5.574261687779,5.574261687779
2019-10-11,IN3420110097SGS,D,5.640246915020,5.640246915020
2019-10-10,IN3420110097SGS,D,6.122776980446,6.122776980446
2019-10-09,IN3420110097SGS,D,5.664903499562,5.664903499562
2019-10-07,IN3420110097SGS,D,5.661427544894,5.661427544894
2019-10-04,IN3420110097SGS,D,6.217837806244,6.217837806244
2019-10-03,IN3420110097SGS,D,5.678277676448,5.678277676448
2019-10-01,IN3420110097SGS,D,5.713856020154,5.713856020154
2019-09-30,IN3420110097SGS,D,6.172854764672,6.172854764672
2019-09-27,IN3420110097SGS,D,5.505413082446,5.505413082446
2019-09-26,IN3420110097SGS,D,5.848988899102,5.848988899102
2019-09-25,IN3420110097SGS,D,5.604521796270,5.604521796270
2019-09-24,IN3420110097SGS,D,5.750917812034,5.750917812034
2019-09-23,IN3420110097SGS,D,6.146481717152,6.146481717152
2019-09-20,IN3420110097SGS,D,5.581116637698,5.581116637698
2019-09-19,IN3420110097SGS,D,5.829523173668,5.829523173668
2019-09-18,IN3420110097SGS,D,5.585210322696,5.585210322696
2019-09-17,IN3420110097SGS,D,6.213011482762,6.213011482762
2019-09-16,IN3420110097SGS,D,5.4339634027,5.4339634027
2019-09-13,IN3420110097SGS,D,5.759768480969,5.759768480969
2019-09-12,IN3420110097SGS,D,5.641755775297,5.641755775297
2019-09-11,IN3420110097SGS,D,5.658301570879,5.658301570879
2019-09-09,IN3420110097SGS,D,6.090097728742,6.090097728742
2019-09-06,IN3420110097SGS,D,5.636788111984,5.636788111984
2019-09-05,IN3420110097SGS,D,5.905274699386,5.905274699386
2019-09-04,IN3420110097SGS,D,5.858984929183,5.858984929183
2019-09-03,IN3420110097SGS,D,6.235166001162,6.235166001162
2019-08-30,IN3420110097SGS,D,5.700771663512,5.700771663512
2019-08-29,IN3420110097SGS,D,5.654555912666,5.654555912666
2019-08-28,IN3420110097SGS,D,6.206825665799,6.206825665799
2019-08-27,IN3420110097SGS,D,5.4729058362,5.4729058362
2019-08-26,IN3420110097SGS,D,6.156830633360,6.156830633360
2019-08-23,IN3420110097SGS,D,6.170352369329,6.170352369329
2019-08-22,IN3420110097SGS,D,5.769621422107,5.769621422107
2019-08-21,IN3420110097SGS,D,6.197825822783,6.197825822783
2019-08-20,IN3420110097SGS,D,6.127619056763,6.127619056763
2019-08-19,IN3420110097SGS,D,5.886739976624,5.886739976624
2019-08-16,IN3420110097SGS,D,6.112233699957,6.112233699957
2019-08-14,IN3420110097SGS,D,5.829398833147,5.829398833147
2019-08-13,IN3420110097SGS,D,6.041509633621,6.041509633621
2019-08-09,IN3420110097SGS,D,6.210918732887,6.210918732887
2019-08-08,IN3420110097SGS,D,6.008193853684,6.008193853684
2019-08-07,IN3420110097SGS,D,5.538660979781,5.538660979781
2019-08-06,IN3420110097SGS,D,5.853327877628,5.853327877628
2019-08-05,IN3420110097SGS,D,6.248944553144,6.248944553144
2019-08-02,IN3420110097SGS,D,6.227422921660,6.227422921660
2019-08-01,IN3420110097SGS,D,5.677588532343,5.677588532343
2019-07-31,IN3420110097SGS,D,5.763833356793,5.763833356793
2019-07-30,IN3420110097SGS,D,5.464359263906,5.464359263906
2019-07-29,IN3420110097SGS,D,6.036357618082,6.036357618082
2019-07-26,IN3420110097SGS,D,5.437536032848,5.437536032848
2019-07-25,IN3420110097SGS,D,5.885931570717,5.885931570717
2019-07-24,IN3420110097SGS,D,5.8394003036,5.8394003036
2019-07-23,IN3420110097SGS,D,6.128445412510,6.128445412510
2019-07-22,IN3420110097SGS,D,5.688300152692,5.688300152692
2019-07-19,IN3420110097SGS,D,5.920027886735,5.920027886735
2019-07-18,IN3420110097SGS,D,5.932370506925,5.932370506925
2019-07-17,IN3420110097SGS,D,5.844206957124,5.844206957124
2019-07-16,IN3420110097SGS,D,5.768893516544,5.768893516544
2019-07-15,IN3420110097SGS,D,5.520369533953,5.520369533953
2019-07-12,IN3420110097SGS,D,6.173420839048,6.173420839048
2019-07-11,IN3420110097SGS,D,5.594853145763,5.594853145763
2019-07-10,IN3420110097SGS,D,5.833514058193,5.833514058193
2019-07-09,IN3420110097SGS,D,6.158272675649,6.158272675649
2019-07-08,IN3420110097SGS,D,5.515436490937,5.515436490937
2019-07-05,IN3420110097SGS,D,5.516585945449,5.516585945449
2019-07-04,IN3420110097SGS,D,5.809218902040,5.809218902040
2019-07-03,IN3420110097SGS,D,6.166476501303,6.166476501303
2019-07-02,IN3420110097SGS,D,5.951793300983,5.951793300983
2019-07-01,IN3420110097SGS,D,5.515418963635,5.515418963635
2019-06-28,IN3420110097SGS,D,5.560761399644,5.560761399644
2019-06-27,IN3420110097SGS,D,5.749092478063,5.749092478063
2019-06-26,IN3420110097SGS,D,5.799221068108,5.799221068108
2019-06-25,IN3420110097SGS,D,5.516469681202,5.516469681202
2019-06-24,IN3420110097SGS,D,6.066598975596,6.066598975596
2019-06-21,IN3420110097SGS,D,5.544435811029,5.544435811029
2019-06-20,IN3420110097SGS,D,5.825259771008,5.825259771008
2019-06-19,IN3420110097SGS,D,5.572432473025,5.572432473025
2019-06-18,IN3420110097SGS,D,5.557674639640,5.557674639640
2019-06-17,IN3420110097SGS,D,5.4621674622,5.4621674622
2019-06-14,IN3420110097SGS,D,5.650209385682,5.650209385682
2019-06-13,IN3420110097SGS,D,5.763596056418,5.763596056418
2019-06-12,IN3420110097SGS,D,6.106508630463,6.106508630463
2019-06-11,IN3420110097SGS,D,5.654523916059,5.654523916059
2019-06-10,IN3420110097SGS,D,6.085313576144,6.085313576144
2019-06-07,IN3420110097SGS,D,5.819459816351,5.819459816351
2019-06-06,IN3420110097SGS,D,6.122248281828,6.122248281828
2019-06-04,IN3420110097SGS,D,6.136649387266,6.136649387266
2019-06-03,IN3420110097SGS,D,5.9614921096,5.9614921096
2019-05-31,IN3420110097SGS,D,6.006530464481,6.006530464481
2019-05-30,IN3420110097SGS,D,5.954410186995,5.954410186995
2019-05-29,IN3420110097SGS,D,5.953299269649,5.953299269649
2019-05-28,IN3420110097SGS,D,5.684991083211,5.684991083211
2019-05-27,IN3420110097SGS,D,5.998273532664,5.998273532664
2019-05-24,IN3420110097SGS,D,5.480180602721,5.480180602721
2019-05-23,IN3420110097SGS,D,5.982286191760,5.982286191760
2019-05-22,IN3420110097SGS,D,6.203760854461,6.203760854461
2019-05-21,IN3420110097SGS,D,5.900696075331,5.900696075331
2019-05-20,IN3420110097SGS,D,6.206123898634,6.206123898634
2019-05-17,IN3420110097SGS,D,6.230851532110,6.230851532110
2019-05-16,IN3420110097SGS,D,5.769156964691,5.769156964691
2019-05-15,IN3420110097SGS,D,6.141398634145,6.141398634145
2019-05-14,IN3420110097SGS,D,5.642966776189,5.642966776189
2019-05-13,IN3420110097SGS,D,6.136633872370,6.136633872370
2019-05-10,IN3420110097SGS,D,5.954565196208,5.954565196208
2019-05-09,IN3420110097SGS,D,5.728561715767,5.728561715767
2019-05-08,IN3420110097SGS,D,6.207212150862,6.207212150862
2019-05-07,IN3420110097SGS,D,6.081885154932,6.081885154932
2019-05-06,IN3420110097SGS,D,5.633621690640,5.633621690640
2019-05-03,IN3420110097SGS,D,6.255689023943,6.255689023943
2019-05-02,IN3420110097SGS,D,6.157500915163,6.157500915163
2019-04-30,IN3420110097SGS,D,5.800365016169,5.800365016169
2019-04-26,IN3420110097SGS,D,5.531931944302,5.531931944302
2019-04-25,IN3420110097SGS,D,6.061973383132,6.061973383132
2019-04-24,IN3420110097SGS,D,5.468172851652,5.468172851652
2019-04-23,IN3420110097SGS,D,5.812765633374,5.812765633374
2019-04-22,IN3420110097SGS,D,6.248450044565,6.248450044565
2019-04-18,IN3420110097SGS,D,5.696272631972,5.696272631972
2019-04-16,IN3420110097SGS,D,6.063792924958,6.063792924958
2019-04-15,IN3420110097SGS,D,5.641099632736,5.641099632736
2019-04-12,IN3420110097SGS,D,6.207828529228,6.207828529228
2019-04-11,IN3420110097SGS,D,5.961610836553,5.961610836553
2019-04-10,IN3420110097SGS,D,6.039357125356,6.039357125356
2019-04-09,IN3420110097SGS,D,6.149953446497,6.149953446497
2019-04-08,IN3420110097SGS,D,5.789076214206,5.789076214206
2019-04-05,IN3420110097SGS,D,5.648625094998,5.648625094998
2019-04-04,IN3420110097SGS,D,5.822937724192,5.822937724192
2019-04-03,IN3420110097SGS,D,5.504611920116,5.504611920116
2019-04-02,IN3420110097SGS,D,6.170118962460,6.170118962460
2019-04-01,IN3420110097SGS,D,6.160444732739,6.160444732739
2019-03-28,IN3420110097SGS,D,5.557155851346,5.557155851346
2019-03-27,IN3420110097SGS,D,5.597826217710,5.597826217710
2019-03-26,IN3420110097SGS,D,5.857402748952,5.857402748952
2019-03-25,IN3420110097SGS,D,6.193396743711,6.193396743711
2019-03-22,IN3420110097SGS,D,6.106176117764,6.106176117764
2019-03-20,IN3420110097SGS,D,6.167628988365,6.167628988365
2019-03-19,IN3420110097SGS,D,6.103148538795,6.103148538795
2019-03-18,IN3420110097SGS,D,5.827008659856,5.827008659856
2019-03-15,IN3420110097SGS,D,5.488056841923,5.488056841923
2019-03-14,IN3420110097SGS,D,5.917613834164,5.917613834164
2019-03-13,IN3420110097SGS,D,5.7067768376,5.7067768376
2019-03-12,IN3420110097SGS,D,6.250285440460,6.250285440460
2019-03-11,IN3420110097SGS,D,5.750444058421,5.750444058421
2019-03-08,IN3420110097SGS,D,5.531222994373,5.531222994373
2019-03-07,IN3420110097SGS,D,6.064975685162,6.064975685162
2019-03-06,IN3420110097SGS,D,5.823078860057,5.823078860057
2019-03-05,IN3420110097SGS,D,5.466471744339,5.466471744339
2019-03-01,IN3420110097SGS,D,5.448037574469,5.448037574469
2019-02-28,IN3420110097SGS,D,5.500707262960,5.500707262960
2019-02-27,IN3420110097SGS,D,5.952187975258,5.952187975258
2019-02-26,IN3420110097SGS,D,6.021384870713,6.021384870713
2019-02-25,IN3420110097SGS,D,5.737342630275,5.737342630275
2019-02-22,IN3420110097SGS,D,5.572446102387,5.572446102387
2019-02-21,IN3420110097SGS,D,5.525628355876,5.525628355876
2019-02-20,IN3420110097SGS,D,5.571594124432,5.571594124432
2019-02-19,IN3420110097SGS,D,6.016955900575,6.016955900575
2019-02-18,IN3420110097SGS,D,5.989049978263,5.989049978263
2019-02-15,IN3420110097SGS,D,5.629913232094,5.629913232094
2019-02-14,IN3420110097SGS,D,5.461860498494,5.461860498494
2019-02-12,IN3420110097SGS,D,6.042119696323,6.042119696323
2019-02-11,IN3420110097SGS,D,5.744528963815,5.744528963815
2019-02-08,IN3420110097SGS,D,6.117708345549,6.117708345549
2019-02-07,IN3420110097SGS,D,5.946807244923,5.946807244923
2019-02-06,IN3420110097SGS,D,5.681277730388,5.681277730388
2019-02-05,IN3420110097SGS,D,6.141435754258,6.141435754258
2019-02-04,IN3420110097SGS,D,6.012005712268,6.012005712268
2019-02-01,IN3420110097SGS,D,6.068016458843,6.068016458843
2019-01-31,IN3420110097SGS,D,6.113266558617,6.113266558617
2019-01-30,IN3420110097SGS,D,5.527344372239,5.527344372239
2019-01-29,IN3420110097SGS,D,5.462258881067,5.462258881067
2019-01-28,IN3420110097SGS,D,6.095902886664,6.095902886664
2019-01-25,IN3420110097SGS,D,6.002136350424,6.002136350424
2019-01-24,IN3420110097SGS,D,5.773086662937,5.773086662937
2019-01-23,IN3420110097SGS,D,5.853097085719,5.853097085719
2019-01-22,IN3420110097SGS,D,5.819634016156,5.819634016156
2019-01-21,IN3420110097SGS,D,5.614797466555,5.614797466555
2019-01-18,IN3420110097SGS,D,5.875761235244,5.875761235244
2019-01-17,IN3420110097SGS,D,5.836061439389,5.836061439389
2019-01-16,IN3420110097SGS,D,5.720310645713,5.720310645713
2019-01-15,IN3420110097SGS,D,5.758505274663,5.758505274663
2019-01-14,IN3420110097SGS,D,5.739229409548,5.739229409548
2019-01-11,IN3420110097SGS,D,5.654229960926,5.654229960926
2019-01-10,IN3420110097SGS,D,6.149293572066,6.149293572066
2019-01-09,IN3420110097SGS,D,5.965893313530,5.965893313530
2019-01-08,IN3420110097SGS,D,5.645243151624,5.645243151624
2019-01-07,IN3420110097SGS,D,6.071871721987,6.071871721987
2019-01-04,IN3420110097SGS,D,6.004028189748,6.004028189748
2019-01-03,IN3420110097SGS,D,5.528172835265,5.528172835265
2019-01-02,IN3420110097SGS,D,5.771898118383,5.771898118383
2019-01-01,IN3420110097SGS,D,5.984956219159,5.984956219159
2018-12-31,IN3420110097SGS,D,6.152347961258,6.152347961258
2018-12-28,IN3420110097SGS,D,6.109061582167,6.109061582167
2018-12-27,IN3420110097SGS,D,5.602850458180,5.602850458180
2018-12-26,IN3420110097SGS,D,5.867865621491,5.867865621491
2018-12-24,IN3420110097SGS,D,5.751441335835,5.751441335835
2018-12-21,IN3420110097SGS,D,6.169929212512,6.169929212512
2018-12-20,IN3420110097SGS,D,6.128003245572,6.128003245572
2018-12-19,IN3420110097SGS,D,5.810944943473,5.810944943473
2019-12-31,INE036D08015SD,D,8.884128923386,8.884128923386
2019-12-30,INE036D08015SD,D,8.895810945190,8.895810945190
2019-12-27,INE036D08015SD,D,8.996978388764,8.996978388764
2019-12-26,INE036D08015SD,D,8.339370300823,8.339370300823
2019-12-24,INE036D08015SD,D,9.163082190672,9.163082190672
2019-12-23,INE036D08015SD,D,9.3019781861,9.3019781861
2019-12-20,INE036D08015SD,D,8.673596281150,8.673596281150
2019-12-19,INE036D08015SD,D,8.549231712448,8.549231712448
2019-12-18,INE036D08015SD,D,8.749912874014,8.749912874014
2019-12-17,INE036D08015SD,D,9.083966341042,9.083966341042
2019-12-16,INE036D08015SD,D,8.611751038233,8.611751038233
2019-12-13,INE036D08015SD,D,9.465408412598,9.465408412598
2019-12-12,INE036D08015SD,D,9.120436537361,9.120436537361
2019-12-11,INE036D08015SD,D,8.736201611652,8.736201611652
2019-12-10,INE036D08015SD,D,9.396849020184,9.396849020184
2019-12-09,INE036D08015SD,D,8.356553696944,8.356553696944
2019-12-06,INE036D08015SD,D,9.269951088469,9.269951088469
2019-12-05,INE036D08015SD,D,8.700133406554,8.700133406554
2019-12-04,INE036D08015SD,D,8.396244406248,8.396244406248
2019-12-03,INE036D08015SD,D,8.257611515432,8.257611515432
2019-12-02,INE036D08015SD,D,9.027340994327,9.027340994327
2019-11-29,INE036D08015SD,D,9.484717041580,9.484717041580
2019-11-28,INE036D08015SD,D,9.213842059172,9.213842059172
